id;first_name;middle_name;last_name;full_name;role;era;bio;voice_id;voice_provider;voice_settings;tags;image_url;metadata;created_at;updated_at;character_type
89f1aafc-1d3e-4e58-95be-605a1ea75eec;Autumn;;Bluehawk;Autumn Bluehawk;IT Support Specialist;2020s;Tech-smart Blackfeet IT specialist supporting tribal technology. Long casual tech hair. Wears casual tech support clothing with traditional jewelry. Fixes computers and networks, supports tribal government IT, troubleshoots technology issues, keeps digital infrastructure running on reservation.;;elevenlabs;{};[];;"{""age"":23,""hairstyle"":""long casual tech"",""tribe"":""Blackfeet""}";2025-12-02 04:31:34.339249+00;2025-12-02 05:55:04.881286+00;professional
6aa7b393-baab-4e47-b701-cf41b6fca5b8;Willow;;Starlight;Willow Starlight;Daycare Director;2020s;Nurturing Lakota daycare center director caring for children. Very long flowing hair. Wears comfortable childcare director clothing with traditional touches. Runs tribal childcare center, ensures quality care, manages staff, provides safe loving environment for working parents, teaches culture to youngest generation.;;elevenlabs;{};[];;"{""age"":26,""hairstyle"":""very long flowing"",""tribe"":""Lakota""}";2025-12-02 04:31:34.339249+00;2025-12-02 05:55:04.881286+00;professional
665b333c-e801-44a9-b02b-deb4c8e51693;Nova;;Sweetwater;Nova Sweetwater;Accounts Payable Clerk;2020s;Detail-oriented Cherokee accounting clerk processing payments. Long professional accounting hair. Wears professional office attire with turquoise. Processes invoices and payments for tribal government, ensures vendors get paid, maintains accurate financial records, keeps tribal finances organized.;;elevenlabs;{};[];;"{""age"":22,""hairstyle"":""long professional accounting"",""tribe"":""Cherokee""}";2025-12-02 04:31:34.339249+00;2025-12-02 05:55:04.881286+00;professional
6c3a64da-4778-4702-ad61-ce70c0a5debf;Jade;;Morningbird;Jade Morningbird;Medical Assistant;2020s;Helpful Apache medical assistant supporting doctors. Very long hair in practical medical styling. Wears scrubs with traditional jewelry. Takes vitals, preps patients, assists physicians, performs basic procedures, essential clinical support in busy tribal health clinic.;;elevenlabs;{};[];;"{""age"":23,""hairstyle"":""very long practical medical"",""tribe"":""Apache""}";2025-12-02 04:31:34.339249+00;2025-12-02 05:55:04.881286+00;professional
d6435489-e46d-426f-a7be-c442450f8f55;Raven;;Goldenwing;Raven Goldenwing;Customer Service Rep;2020s;Friendly Cheyenne customer service representative helping tribal members. Long professional service hair. Wears professional call center attire with traditional touches. Answers phones for tribal programs, helps resolve issues, provides excellent customer service, friendly voice of tribal services.;;elevenlabs;{};[];;"{""age"":21,""hairstyle"":""long professional service"",""tribe"":""Cheyenne""}";2025-12-02 04:31:34.339249+00;2025-12-02 05:55:04.881286+00;professional
170802c9-d68f-4691-8899-0aed1e2df339;Storm;;Silvermoon;Storm Silvermoon;Retail Manager;2020s;Organized Navajo retail manager running tribal store. Very long professional retail hair. Wears professional retail management attire with silver jewelry. Manages reservation convenience store, supervises employees, orders inventory, provides essential goods to community, runs successful tribal business.;;elevenlabs;{};[];;"{""age"":25,""hairstyle"":""very long retail professional"",""tribe"":""Navajo""}";2025-12-02 04:31:34.339249+00;2025-12-02 05:55:04.881286+00;professional
f96df97a-4c74-42ca-81d2-3f8729cc1d9a;Sierra;;Bluefeather;Sierra Bluefeather;Hotel Front Desk;2020s;Welcoming Comanche hotel desk clerk greeting guests. Long professional hospitality hair. Wears professional hotel uniform with traditional jewelry. Works front desk at tribal casino hotel, checks in guests, provides tourism information, represents tribal hospitality to visitors.;;elevenlabs;{};[];;"{""age"":22,""hairstyle"":""long professional hospitality"",""tribe"":""Comanche""}";2025-12-02 04:31:34.339249+00;2025-12-02 05:55:04.881286+00;professional
7679db5e-9edf-4044-9c77-072d9d3babdb;Luna;;Rosepetal;Luna Rosepetal;Cafeteria Cook;2020s;Skilled Crow cafeteria cook feeding tribal school students. Very long hair always covered for food service. Wears food service uniform and hairnet. Cooks nutritious meals for tribal school, feeds hundreds of students daily, provides fuel for learning, important behind-scenes school supporter.;;elevenlabs;{};[];;"{""age"":24,""hairstyle"":""very long covered food service"",""tribe"":""Crow""}";2025-12-02 04:31:34.339249+00;2025-12-02 05:55:04.881286+00;professional
5d53914e-f1d6-4376-9045-0314cf22903a;Phoenix;;Windflower;Phoenix Windflower;Bus Driver;2020s;Safe Blackfeet school bus driver transporting students. Long hair secured for driving safety. Wears bus driver uniform with traditional items. Drives school bus on reservation, ensures safe transport, gets children to school, critical transportation provider in rural area with long bus routes.;;elevenlabs;{};[];;"{""age"":26,""hairstyle"":""long secured driving"",""tribe"":""Blackfeet""}";2025-12-02 04:31:34.339249+00;2025-12-02 05:55:04.881286+00;professional
1fd94131-3413-474c-b779-eb1b1dba3aa4;Ember;;Sunflower;Ember Sunflower;Casino Dealer;2020s;Professional Lakota blackjack dealer working tribal casino. Very long perfectly styled hair for gaming floor. Wears casino dealer uniform with traditional jewelry underneath. Deals cards at tribal casino, provides entertainment, helps generate gaming revenue for tribe, represents tribal gaming success.;;elevenlabs;{};[];;"{""age"":23,""hairstyle"":""very long casino styled"",""tribe"":""Lakota""}";2025-12-02 04:31:34.339249+00;2025-12-02 05:55:04.881286+00;professional
c36dff26-1009-4fb9-8db8-23168e383fa6;Aiyana;Dawn;RedFeather;Aiyana Dawn RedFeather;Beautiful Young Lakota Woman;1870s;Stunning 19-year-old with flowing waist-length black hair with natural waves, delicate facial features, traditional beaded dress with intricate patterns, wears turquoise jewelry;;elevenlabs;{};[];;"{""age"":19,""beauty"":""exceptional"",""hair"":""waist-length wavy black"",""tribe"":""Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
eb777beb-ac7a-43a3-8522-0690ce8bfd16;Kimimela;Butterfly;WhiteEagle;Kimimela Butterfly WhiteEagle;Beautiful Young Lakota Woman;1870s;Gorgeous 20-year-old with very long wavy hair past her waist, pretty face with high cheekbones, elaborate face paint, wearing beautiful fringed buckskin dress;;elevenlabs;{};[];;"{""age"":20,""beauty"":""stunning"",""hair"":""very long wavy"",""tribe"":""Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
bc987ccd-4c5c-40e2-889f-e901e46f2820;Winona;First Born;BlackHorse;Winona First Born BlackHorse;Beautiful Young Dakota Woman;1870s;Beautiful 18-year-old with flowing black wavy hair, delicate features, wearing traditional Dakota dress with quillwork, carries flowers;;elevenlabs;{};[];;"{""age"":18,""beauty"":""radiant"",""hair"":""flowing wavy black"",""tribe"":""Dakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
c1703f93-909c-4ffb-8f1f-b95d1bea0b70;Chenoa;White Dove;TallTree;Chenoa White Dove TallTree;Beautiful Young Cherokee Woman;1870s;Stunning 21-year-old with very long wavy hair, pretty oval face, wearing traditional Cherokee tear dress with beautiful patterns;;elevenlabs;{};[];;"{""age"":21,""beauty"":""breathtaking"",""hair"":""very long wavy"",""tribe"":""Cherokee""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
4a4e3560-afbb-4d48-b75c-da6117b2ee29;Nascha;Owl;Swift Arrow;Nascha Owl Swift Arrow;Beautiful Young Apache Woman;1870s;Beautiful 20-year-old with very long flowing wavy hair, pretty face with painted designs, traditional Apache dress with intricate beading;;elevenlabs;{};[];;"{""age"":20,""beauty"":""captivating"",""hair"":""very long flowing wavy"",""tribe"":""Apache""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
6cc29f97-16e1-46da-a4bc-795701c1f981;Halona;Happy Fortune;Gray Eagle;Halona Happy Fortune Gray Eagle;Beautiful Young Apache Woman;1870s;Stunning 22-year-old with flowing wavy hair past shoulders, delicate facial structure, wearing beautiful fringed dress with turquoise;;elevenlabs;{};[];;"{""age"":22,""beauty"":""exquisite"",""hair"":""flowing wavy long"",""tribe"":""Apache""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
7ab226bd-114c-40d3-8b1e-765e72c4a441;Eyota;Great One;Proud Bear;Eyota Great One Proud Bear;Beautiful Young Sioux Woman;1870s;Gorgeous 18-year-old with very long wavy black hair, pretty face with soft features, elaborate traditional dress with quillwork;;elevenlabs;{};[];;"{""age"":18,""beauty"":""enchanting"",""hair"":""very long wavy"",""tribe"":""Sioux""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
82fe02eb-e094-44b3-a495-b023b0c9e09f;Maka;Earth;White Buffalo;Maka Earth White Buffalo;Beautiful Young Sioux Woman;1870s;Beautiful 21-year-old with waist-length wavy hair, delicate features with face paint, wearing stunning beaded dress;;elevenlabs;{};[];;"{""age"":21,""beauty"":""mesmerizing"",""hair"":""waist-length wavy"",""tribe"":""Sioux""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
3c9987b5-8ecf-40b1-a9ff-5a846882d0cf;Aponi;Butterfly;Red Cloud;Aponi Butterfly Red Cloud;Beautiful Young Navajo Woman;1870s;Stunning 19-year-old with very long flowing wavy hair, pretty face with turquoise jewelry, traditional velvet dress with silver buttons;;elevenlabs;{};[];;"{""age"":19,""beauty"":""radiant"",""hair"":""very long flowing wavy"",""tribe"":""Navajo""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
46c99061-3ef3-4ca4-8726-372b36d4ae52;Huyana;Rain Falling;Standing Bear;Huyana Rain Falling Standing Bear;Beautiful Young Cheyenne Woman;1870s;Gorgeous 20-year-old with flowing wavy black hair past waist, delicate features, beautiful fringed buckskin dress with elaborate beadwork;;elevenlabs;{};[];;"{""age"":20,""beauty"":""stunning"",""hair"":""flowing wavy past waist"",""tribe"":""Cheyenne""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
a73630e1-98a2-40ee-82f3-c57f7a19435b;Tallulah;Leaping Water;Gray Wolf;Tallulah Leaping Water Gray Wolf;Beautiful Young Choctaw Woman;1870s;Beautiful 22-year-old with very long wavy hair, pretty face with traditional patterns, wearing beautiful traditional dress;;elevenlabs;{};[];;"{""age"":22,""beauty"":""striking"",""hair"":""very long wavy"",""tribe"":""Choctaw""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
6cda4a42-ad81-4460-9765-4b5c47f1cd5f;Leotie;Prairie Flower;White Shield;Leotie Prairie Flower White Shield;Beautiful Young Lakota Woman;1880s;Stunning 18-year-old with waist-length wavy black hair, delicate facial features, wearing pristine white buckskin dress with beadwork;;elevenlabs;{};[];;"{""age"":18,""beauty"":""angelic"",""hair"":""waist-length wavy"",""tribe"":""Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
3176f59f-b146-4b07-ad9d-e32d3a2432a6;Zitkala;Red Bird;Iron Shell;Zitkala Red Bird Iron Shell;Beautiful Young Lakota Woman;1880s;Gorgeous 19-year-old with very long flowing wavy hair, pretty face, traditional dress with beautiful feather accents;;elevenlabs;{};[];;"{""age"":19,""beauty"":""captivating"",""hair"":""very long flowing wavy"",""tribe"":""Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
eb3362c6-de45-4b21-97b5-6dbeb54a35c9;Taini;Coming New Moon;Spotted Tail;Taini Coming New Moon Spotted Tail;Beautiful Young Dakota Woman;1880s;Beautiful 21-year-old with flowing wavy hair past shoulders, delicate features with face paint, elaborate dress with quillwork;;elevenlabs;{};[];;"{""age"":21,""beauty"":""ethereal"",""hair"":""flowing wavy long"",""tribe"":""Dakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
687fd14f-aacd-421e-bc19-ffc61d463489;Kaya;Elder Sister;Fast Horse;Kaya Elder Sister Fast Horse;Beautiful Young Nez Perce Woman;1880s;Stunning 20-year-old with very long wavy black hair, pretty oval face, traditional Nez Perce dress with beautiful patterns;;elevenlabs;{};[];;"{""age"":20,""beauty"":""breathtaking"",""hair"":""very long wavy"",""tribe"":""Nez Perce""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
09ccedbf-f81a-42c8-a3cd-0877f1e32a5a;Olathe;Beautiful;Medicine Crow;Olathe Beautiful Medicine Crow;Beautiful Young Crow Woman;1880s;Beautiful 22-year-old with very long flowing wavy hair, pretty face with traditional markings, elaborate Crow dress with elk teeth;;elevenlabs;{};[];;"{""age"":22,""beauty"":""magnificent"",""hair"":""very long flowing wavy"",""tribe"":""Crow""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
5f2d6b26-6e1d-414c-a1bf-aacb0f7f8784;Soyala;Winter Solstice;Pretty Shield;Soyala Winter Solstice Pretty Shield;Beautiful Young Crow Woman;1880s;Stunning 19-year-old with flowing wavy black hair past waist, delicate facial structure, beautiful traditional dress;;elevenlabs;{};[];;"{""age"":19,""beauty"":""enchanting"",""hair"":""flowing wavy past waist"",""tribe"":""Crow""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
6b95ae2d-cb8a-4d19-b7ca-7e3cc9e36719;Adsila;Blossom;Stands in Timber;Adsila Blossom Stands in Timber;Beautiful Young Cheyenne Woman;1880s;Gorgeous 21-year-old with very long wavy hair, pretty face with painted designs, wearing beautiful Northern Cheyenne dress;;elevenlabs;{};[];;"{""age"":21,""beauty"":""stunning"",""hair"":""very long wavy"",""tribe"":""Cheyenne""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
228a1d99-a64f-4be3-bb44-c724c9346f48;Liluye;Hawk Singing;Little Wolf;Liluye Hawk Singing Little Wolf;Beautiful Young Cheyenne Woman;1880s;Beautiful 20-year-old with waist-length wavy black hair, delicate features, elaborate beaded dress with fringe;;elevenlabs;{};[];;"{""age"":20,""beauty"":""striking"",""hair"":""waist-length wavy"",""tribe"":""Cheyenne""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
1547ce8b-a0c0-447a-b1dd-eec8df93b386;Kachina;Sacred Dancer;Heavy Runner;Kachina Sacred Dancer Heavy Runner;Beautiful Young Blackfeet Woman;1880s;Stunning 18-year-old with very long flowing wavy hair, pretty face, traditional Blackfeet dress with beautiful geometric patterns;;elevenlabs;{};[];;"{""age"":18,""beauty"":""captivating"",""hair"":""very long flowing wavy"",""tribe"":""Blackfeet""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
98bc75de-2c87-411b-b9f8-67456c648702;Onida;The Looked For;Mountain Chief;Onida The Looked For Mountain Chief;Beautiful Young Blackfeet Woman;1880s;Gorgeous 19-year-old with flowing wavy hair past shoulders, delicate facial features with face paint, stunning beaded dress;;elevenlabs;{};[];;"{""age"":19,""beauty"":""mesmerizing"",""hair"":""flowing wavy long"",""tribe"":""Blackfeet""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
18d03767-c505-4bd2-8a02-e0b0b5889888;Shappa;Red Thunder;Quanah Parker;Shappa Red Thunder Quanah Parker;Beautiful Young Comanche Woman;1880s;Beautiful 22-year-old with very long wavy black hair, pretty face with traditional designs, elaborate Comanche dress;;elevenlabs;{};[];;"{""age"":22,""beauty"":""radiant"",""hair"":""very long wavy"",""tribe"":""Comanche""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
ce1e4eb6-e243-4d27-90e8-864f68e4fec7;Nita;Bear;Buffalo Hump;Nita Bear Buffalo Hump;Beautiful Young Comanche Woman;1880s;Stunning 21-year-old with waist-length wavy hair, delicate features, wearing beautiful fringed dress with silver conchos;;elevenlabs;{};[];;"{""age"":21,""beauty"":""breathtaking"",""hair"":""waist-length wavy"",""tribe"":""Comanche""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
abee06cf-2cc4-41b5-a5de-e559957efdc3;Yanaba;She Meets Enemy;Manuelito;Yanaba She Meets Enemy Manuelito;Beautiful Young Navajo Woman;1880s;Gorgeous 20-year-old with very long flowing wavy hair, pretty face with turquoise necklaces, traditional Navajo velvet dress;;elevenlabs;{};[];;"{""age"":20,""beauty"":""stunning"",""hair"":""very long flowing wavy"",""tribe"":""Navajo""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
a3635a9a-3e50-42bc-a9d7-408a2e8e4658;Mansi;Plucked Flower;Barboncito;Mansi Plucked Flower Barboncito;Beautiful Young Navajo Woman;1880s;Beautiful 18-year-old with flowing wavy black hair past waist, delicate facial structure, beautiful traditional dress with silver;;elevenlabs;{};[];;"{""age"":18,""beauty"":""enchanting"",""hair"":""flowing wavy past waist"",""tribe"":""Navajo""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
32ecaffe-005e-404f-9680-721cff7157ea;Yoomee;Star;Geronimo;Yoomee Star Geronimo;Beautiful Young Apache Woman;1880s;Stunning 19-year-old with very long wavy hair, pretty face with painted patterns, elaborate Apache dress with intricate beadwork;;elevenlabs;{};[];;"{""age"":19,""beauty"":""captivating"",""hair"":""very long wavy"",""tribe"":""Apache""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
0ca91b67-b4d8-4289-9f9a-deaf7a0ff045;Doli;Bluebird;Cochise;Doli Bluebird Cochise;Beautiful Young Apache Woman;1880s;Gorgeous 21-year-old with waist-length wavy black hair, delicate features, wearing stunning traditional Apache dress;;elevenlabs;{};[];;"{""age"":21,""beauty"":""exquisite"",""hair"":""waist-length wavy"",""tribe"":""Apache""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
459ae418-5f51-4c1e-9d58-6b0a9bc6fc07;Tuwa;Earth;Sequoyah;Tuwa Earth Sequoyah;Beautiful Young Cherokee Woman;1880s;Beautiful 20-year-old with very long flowing wavy hair, pretty oval face, traditional Cherokee tear dress with beautiful ribbon work;;elevenlabs;{};[];;"{""age"":20,""beauty"":""radiant"",""hair"":""very long flowing wavy"",""tribe"":""Cherokee""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
97f47fa9-e0b8-47b4-86b8-bdde97d8f6cc;Tala;Wolf;John Ross;Tala Wolf John Ross;Beautiful Young Cherokee Woman;1880s;Stunning 22-year-old with flowing wavy hair past shoulders, delicate facial features with traditional adornments, elaborate dress;;elevenlabs;{};[];;"{""age"":22,""beauty"":""striking"",""hair"":""flowing wavy long"",""tribe"":""Cherokee""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
6eb6fc07-5c7d-4231-8bde-dfb617aaec14;Nova;Chases Butterfly;Sitting Bull;Nova Chases Butterfly Sitting Bull;Beautiful Young Hunkpapa Lakota Woman;1890s;Gorgeous 18-year-old with very long wavy black hair, pretty face with soft features, beautiful white buckskin dress with blue beads;;elevenlabs;{};[];;"{""age"":18,""beauty"":""angelic"",""hair"":""very long wavy"",""tribe"":""Hunkpapa Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
c043ef15-70c2-4796-bd03-f2104e5f4e7b;Opa;Owl;Crazy Horse;Opa Owl Crazy Horse;Beautiful Young Oglala Lakota Woman;1890s;Beautiful 19-year-old with waist-length wavy hair, delicate features with face paint, stunning traditional dress with elk teeth;;elevenlabs;{};[];;"{""age"":19,""beauty"":""breathtaking"",""hair"":""waist-length wavy"",""tribe"":""Oglala Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
15708ba6-54a8-48ec-bdec-49c113a91ab4;Peta;Golden Eagle;Red Cloud;Peta Golden Eagle Red Cloud;Beautiful Young Oglala Lakota Woman;1890s;Stunning 21-year-old with very long flowing wavy hair, pretty face, elaborate dress with beautiful quillwork and beading;;elevenlabs;{};[];;"{""age"":21,""beauty"":""stunning"",""hair"":""very long flowing wavy"",""tribe"":""Oglala Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
20922089-a2f7-4c62-acfa-bf64fa772931;Tiva;Dance;American Horse;Tiva Dance American Horse;Beautiful Young Oglala Lakota Woman;1890s;Gorgeous 20-year-old with flowing wavy black hair past waist, delicate facial structure, wearing pristine white dress with red accents;;elevenlabs;{};[];;"{""age"":20,""beauty"":""captivating"",""hair"":""flowing wavy past waist"",""tribe"":""Oglala Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
39d0a013-fc8d-454d-a1bb-51a06c066cd4;Wicapi;Star;Gall;Wicapi Star Gall;Beautiful Young Hunkpapa Lakota Woman;1890s;Beautiful 18-year-old with very long wavy hair, pretty face with traditional markings, beautiful beaded dress with star patterns;;elevenlabs;{};[];;"{""age"":18,""beauty"":""radiant"",""hair"":""very long wavy"",""tribe"":""Hunkpapa Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
1eed6c9a-86d8-4b5a-9115-c93822997d38;Adsila;Flower;Two Strike;Adsila Flower Two Strike;Beautiful Young Brule Lakota Woman;1900s;Stunning 22-year-old with waist-length wavy black hair, delicate features, elaborate traditional Brule dress with beautiful colors;;elevenlabs;{};[];;"{""age"":22,""beauty"":""enchanting"",""hair"":""waist-length wavy"",""tribe"":""Brule Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
eaa417be-3245-48fa-accb-3352cc7339ac;Kimimela;Little Butterfly;Hollow Horn Bear;Kimimela Little Butterfly Hollow Horn Bear;Beautiful Young Brule Lakota Woman;1900s;Gorgeous 19-year-old with very long flowing wavy hair, pretty oval face, traditional dress with modern touches;;elevenlabs;{};[];;"{""age"":19,""beauty"":""mesmerizing"",""hair"":""very long flowing wavy"",""tribe"":""Brule Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
958ad1b5-bd2e-4679-b029-dc0757c6a2f9;Zitkala-Sa;Red Bird;Iron Tail;Zitkala-Sa Red Bird Iron Tail;Beautiful Young Lakota Woman;1900s;Beautiful 21-year-old with flowing wavy hair past shoulders, delicate features, wearing transitional era dress blending traditional and modern;;elevenlabs;{};[];;"{""age"":21,""beauty"":""striking"",""hair"":""flowing wavy long"",""tribe"":""Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
6ef37f18-857f-4c1c-9714-55af961254a4;Ohanzee;Shadow;Luther Standing Bear;Ohanzee Shadow Luther Standing Bear;Beautiful Young Lakota Woman;1910s;Stunning 20-year-old with very long wavy black hair, pretty face, traditional dress with contemporary elements;;elevenlabs;{};[];;"{""age"":20,""beauty"":""captivating"",""hair"":""very long wavy"",""tribe"":""Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
3e66bc25-fca9-4e99-8b86-028ea434d31e;Tayanita;Young Beaver;Charles Eastman;Tayanita Young Beaver Charles Eastman;Beautiful Young Dakota Woman;1910s;Gorgeous 18-year-old with waist-length wavy hair, delicate facial structure, wearing beautiful early 1900s Native dress;;elevenlabs;{};[];;"{""age"":18,""beauty"":""radiant"",""hair"":""waist-length wavy"",""tribe"":""Dakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
2fd6d2b1-d8db-46d1-8793-e93967b446a0;Kiona;Brown Hills;Black Elk;Kiona Brown Hills Black Elk;Beautiful Young Oglala Lakota Woman;1920s;Beautiful 19-year-old with very long flowing wavy hair, pretty face, traditional ceremonial dress with modern accessories;;elevenlabs;{};[];;"{""age"":19,""beauty"":""stunning"",""hair"":""very long flowing wavy"",""tribe"":""Oglala Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
5d29ff6f-5234-493e-b123-e8ec3db314c1;Meli;Bitter;Ben Reifel;Meli Bitter Ben Reifel;Beautiful Young Brule Lakota Woman;1920s;Stunning 22-year-old with flowing wavy black hair past waist, delicate features, 1920s flapper-style dress with Native beadwork;;elevenlabs;{};[];;"{""age"":22,""beauty"":""breathtaking"",""hair"":""flowing wavy past waist"",""tribe"":""Brule Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
50e47223-85bb-4c4b-ab2d-bbdb95e3f529;Nuna;Land;Nick Black Elk;Nuna Land Nick Black Elk;Beautiful Young Oglala Lakota Woman;1920s;Gorgeous 21-year-old with very long wavy hair, pretty face with modern makeup, traditional dress with 1920s fashion influence;;elevenlabs;{};[];;"{""age"":21,""beauty"":""enchanting"",""hair"":""very long wavy"",""tribe"":""Oglala Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
dc440c64-d798-49e8-a0a3-126e35d73098;Aiyana;Eternal Blossom;Henry Standing Bear;Aiyana Eternal Blossom Henry Standing Bear;Beautiful Young Lakota Woman;1930s;Beautiful 20-year-old with waist-length wavy black hair, delicate features, wearing 1930s style dress with Native patterns;;elevenlabs;{};[];;"{""age"":20,""beauty"":""captivating"",""hair"":""waist-length wavy"",""tribe"":""Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
e0227ece-d76e-4f1f-b9ca-734d5d3deddc;Winona;First Daughter;Oscar Howe;Winona First Daughter Oscar Howe;Beautiful Young Yanktonai Dakota Woman;1930s;Stunning 18-year-old with very long flowing wavy hair, pretty oval face, modern 1930s dress with traditional accents;;elevenlabs;{};[];;"{""age"":18,""beauty"":""radiant"",""hair"":""very long flowing wavy"",""tribe"":""Yanktonai Dakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
27b979a2-4fb7-4f87-8bab-a4a8b08db110;Chenoa;White Dove;Vine Deloria Sr;Chenoa White Dove Vine Deloria Sr;Beautiful Young Standing Rock Sioux Woman;1940s;Gorgeous 19-year-old with flowing wavy hair past shoulders, delicate facial structure, 1940s style with Native jewelry;;elevenlabs;{};[];;"{""age"":19,""beauty"":""stunning"",""hair"":""flowing wavy long"",""tribe"":""Standing Rock Sioux""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
d2fce56f-d5a5-46f8-8d29-f8b28789e973;Halona;Of Good Fortune;Ella Deloria;Halona Of Good Fortune Ella Deloria;Beautiful Young Yankton Dakota Woman;1940s;Beautiful 21-year-old with very long wavy black hair, pretty face, 1940s fashion with traditional beadwork;;elevenlabs;{};[];;"{""age"":21,""beauty"":""striking"",""hair"":""very long wavy"",""tribe"":""Yankton Dakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
1d223fe6-1ce3-4cc2-b4a9-14d4fa4a1324;Kaya;Wise Child;Ben Black Elk;Kaya Wise Child Ben Black Elk;Beautiful Young Oglala Lakota Woman;1950s;Stunning 22-year-old with waist-length wavy hair, delicate features, 1950s style dress with Native American accessories;;elevenlabs;{};[];;"{""age"":22,""beauty"":""breathtaking"",""hair"":""waist-length wavy"",""tribe"":""Oglala Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
6d90c24f-eb6d-430e-9334-f2cec8d40281;Tallulah;Leaping Water;Russell Means;Tallulah Leaping Water Russell Means;Beautiful Young Oglala Lakota Woman;1960s;Gorgeous 20-year-old with very long flowing wavy hair, pretty face, 1960s fashion with traditional turquoise jewelry;;elevenlabs;{};[];;"{""age"":20,""beauty"":""captivating"",""hair"":""very long flowing wavy"",""tribe"":""Oglala Lakota""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
